obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,1.000000,10.000000,1.000000,3.000000,0.500000,8.200000,0.552355,0.000000,413.330457,9.912656
10.000000,1.000000,10.000000,1.000000,3.000000,1.000000,8.200000,0.552355,0.000000,413.330457,9.912656
10.000000,1.000000,10.000000,0.200000,1.000000,0.200000,19.170000,0.944635,0.000000,98.614968,1.266167
10.000000,1.000000,10.000000,0.200000,1.000000,0.500000,19.170000,0.944635,0.000000,98.614968,1.266167
10.000000,1.000000,10.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,1.000000,10.000000,0.200000,3.000000,0.200000,12.420000,0.610902,0.000000,98.614968,1.266054
10.000000,1.000000,10.000000,0.200000,3.000000,0.500000,12.420000,0.610902,0.000000,98.614968,1.266054
10.000000,1.000000,10.000000,0.200000,3.000000,1.000000,12.420000,0.610902,0.000000,98.614968,1.266054
10.000000,3.000000,3.000000,2.000000,1.000000,0.200000,89.390000,0.507199,3.000000,906.596046,5.446014
10.000000,3.000000,3.000000,2.000000,1.000000,0.500000,88.020000,0.527493,3.000000,906.596046,4.245896
10.000000,3.000000,3.000000,2.000000,1.000000,1.000000,85.760000,0.507234,3.000000,712.960116,3.378696
10.000000,3.000000,3.000000,2.000000,3.000000,0.200000,66.460000,0.923178,2.000000,906.596046,5.620413
10.000000,3.000000,3.000000,2.000000,3.000000,0.500000,65.460000,0.931472,2.000000,906.596046,4.608493
10.000000,3.000000,3.000000,2.000000,3.000000,1.000000,85.650000,0.934673,4.000000,495.208170,2.672402
10.000000,3.000000,3.000000,1.000000,1.000000,0.200000,98.950000,1.391337,3.000000,297.210217,1.543833
10.000000,3.000000,3.000000,1.000000,1.000000,0.500000,96.220000,1.392058,3.000000,319.613544,1.278779
10.000000,3.000000,3.000000,1.000000,1.000000,1.000000,93.170000,1.467683,4.000000,294.639930,1.215913
10.000000,3.000000,3.000000,1.000000,3.000000,0.200000,69.440000,1.576187,2.000000,289.349094,1.718716
10.000000,3.000000,3.000000,1.000000,3.000000,0.500000,67.750000,1.583005,2.000000,261.787453,1.296260
10.000000,3.000000,3.000000,1.000000,3.000000,1.000000,64.390000,1.609460,2.000000,204.379006,1.251682
10.000000,3.000000,3.000000,0.200000,1.000000,0.200000,42.570000,2.257482,0.000000,55.038268,0.230803
10.000000,3.000000,3.000000,0.200000,1.000000,0.500000,42.610000,2.257482,1.000000,55.038268,0.238495
10.000000,3.000000,3.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,3.000000,0.200000,34.890000,2.257482,0.000000,55.038268,0.225358
10.000000,3.000000,3.000000,0.200000,3.000000,0.500000,34.890000,2.257482,0.000000,55.038268,0.225358
10.000000,3.000000,3.000000,0.200000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,5.000000,2.000000,1.000000,0.200000,49.890000,1.028004,3.000000,1676.183056,17.310501
10.000000,3.000000,5.000000,2.000000,1.000000,0.500000,59.490000,1.074539,3.000000,1250.360183,10.684974
10.000000,3.000000,5.000000,2.000000,1.000000,1.000000,58.560000,1.112269,3.000000,1174.870410,9.402156
10.000000,3.000000,5.000000,2.000000,3.000000,0.200000,42.890000,1.571428,2.000000,1676.183056,15.000270
10.000000,3.000000,5.000000,2.000000,3.000000,0.500000,42.310000,1.570236,2.000000,1250.360183,13.623239
10.000000,3.000000,5.000000,2.000000,3.000000,1.000000,41.210000,1.582695,2.000000,1174.870410,10.637706
10.000000,3.000000,5.000000,1.000000,1.000000,0.200000,75.950000,2.195115,3.000000,652.278026,5.035717
