obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,1.000000,10.000000,2.000000,1.000000,0.500000,7.470000,0.000000,0.000000,913.455066,17.232117
10.000000,1.000000,10.000000,2.000000,1.000000,1.000000,7.470000,0.000000,0.000000,913.455066,17.232117
10.000000,1.000000,10.000000,2.000000,3.000000,0.200000,7.270000,0.000000,0.000000,913.455066,17.676482
10.000000,1.000000,10.000000,2.000000,3.000000,0.500000,7.270000,0.000000,0.000000,913.455066,17.676482
10.000000,1.000000,10.000000,2.000000,3.000000,1.000000,7.270000,0.000000,0.000000,913.455066,17.676482
10.000000,1.000000,10.000000,1.000000,1.000000,0.200000,8.150000,0.158502,0.000000,509.423034,8.988449
10.000000,1.000000,10.000000,1.000000,1.000000,0.500000,8.150000,0.158502,0.000000,509.423034,8.988449
10.000000,1.000000,10.000000,1.000000,1.000000,1.000000,8.150000,0.158502,0.000000,509.423034,8.988449
10.000000,1.000000,10.000000,1.000000,3.000000,0.200000,7.940000,0.158502,0.000000,509.423034,9.163536
10.000000,1.000000,10.000000,1.000000,3.000000,0.500000,7.940000,0.158502,0.000000,509.423034,9.163536
10.000000,1.000000,10.000000,1.000000,3.000000,1.000000,7.940000,0.158502,0.000000,509.423034,9.163536
10.000000,1.000000,10.000000,0.200000,1.000000,0.200000,27.520000,0.886069,0.000000,127.884505,1.134047
10.000000,1.000000,10.000000,0.200000,1.000000,0.500000,27.520000,0.886069,0.000000,127.884505,1.134047
10.000000,1.000000,10.000000,0.200000,1.000000,1.000000,27.690000,0.886069,1.000000,127.884505,1.159746
10.000000,1.000000,10.000000,0.200000,3.000000,0.200000,19.140000,0.886069,0.000000,127.884505,1.083529
10.000000,1.000000,10.000000,0.200000,3.000000,0.500000,19.140000,0.886069,0.000000,127.884505,1.083529
10.000000,1.000000,10.000000,0.200000,3.000000,1.000000,19.140000,0.886069,0.000000,127.884505,1.083529
10.000000,3.000000,3.000000,2.000000,1.000000,0.200000,43.230000,1.502755,1.000000,500.394776,2.353515
10.000000,3.000000,3.000000,2.000000,1.000000,0.500000,45.910000,1.502755,4.000000,520.896872,3.102574
10.000000,3.000000,3.000000,2.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
